valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.284,1926,0.396,"['Georgette Heyer', 'Irina Salkow']",0.639,120465,0.118,0,0EgzqM2yupwQJmKUdlymdP,0,4,0.134,-20.979,0,Kapitel 26 - Der Page und die Herzogin,2,1926,0.96,164.293
0.911,1926,0.994,['Georgius'],0.672,177627,0.38,0,0G74FXTvzdA57sWLAwJwXq,0,3,0.426,-14.833,1,Les Absents Ont Toujours Tort,0,1926,0.212,120.162
0.832,1926,0.995,['Ignacio Corsini'],0.395,156027,0.245,0,0GaWz2dar8OB737eQA31Hy,0.931,5,0.114,-22.87,1,Acordes - Remasterizado,0,14/05/1926,0.0555,114.199
0.37,1926,0.317,"['Georgette Heyer', 'Irina Salkow']",0.704,114744,0.174,0,0H52HDdiv6rwvOEuRFcIBr,0,6,0.226,-22.358,0,Kapitel 53 - Der Page und die Herzogin,2,1926,0.951,81.51
0.465,1926,0.99,['Ted Weems & His Orchestra'],0.697,177040,0.0809,0,0HNCyiSrlUAWilNvcZLVY0,0.376,5,0.0834,-15.554,1,Love Bound,0,1/7/1926,0.0386,110.11
0.582,1926,0.164,['Эрнест Хемингуэй'],0.721,96700,0.221,1,0HYIOK4NUlkAxdMuAXefEt,0,1,0.22,-14.69,1,Часть 38.2 - Фиеста,0,1926,0.935,125.902
0.819,1927,0.99,['Bix Beiderbecke'],0.709,180027,0.208,0,1YLxMRyib15FfONoTod5TV,0.796,0,0.0831,-12.245,0,Singin' The Blues,41,1927,0.0828,132.245
0.964,1927,0.991,['Bix Beiderbecke'],0.779,192773,0.452,0,5H4bQ14RjOVM4eKtaIpn3B,0.818,5,0.0828,-10.351,1,Clarinet Marmalade,35,1927,0.0504,125.229
0.497,1927,0.986,['Bix Beiderbecke'],0.688,189600,0.308,0,2uax3uO82di90ZsSx8DnNi,0.898,10,0.133,-11.084,1,I'm Coming Virginia,26,1927,0.0402,131.81
0.485,1927,0.996,['Bix Beiderbecke'],0.392,163733,0.29,0,5Bk13n28rlG7GYCKDshsQM,0.958,0,0.112,-19.273,1,In a Mist,24,1927,0.0348,175.04
0.681,1927,0.969,"['Jimmie Rodgers', ""Bob Sawyer's Jazz Band""]",0.487,182107,0.476,0,2oIt5PGBjFxFpqIQqUDQAb,0,7,0.398,-5.369,1,California Blues,16,1927,0.031,114.757
0.557,1927,0.938,['Patrick Hunt'],0.842,125149,0.232,0,0aW8REcXlVXC1886CEWcoG,0.898,0,0.101,-18.243,1,Among My Souvenirs,13,1927,0.086,120.03
0.878,1927,0.994,"['Broadway Bell Hops', 'Bix Beiderbecke', 'Frank Trumbauer']",0.711,181827,0.244,0,6ZqS7G9uJrBUDyVxsPiNeJ,0.0462,10,0.124,-14.124,1,There Ain't No Land Like Dixieland to Me (feat. Bix Beiderbecke & Frank Trumbauer),17,1927,0.106,206.167
0.935,1927,0.976,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke']",0.742,187093,0.482,0,2hwE9NtJfgcT5cbLbPj8IB,0.859,8,0.276,-9.987,1,Riverboat Shuffle (feat. Bix Beiderbecke),17,1927,0.0351,106.418
0.678,1927,0.986,['Ella Fitzgerald'],0.661,191427,0.108,0,56EWLK7IzCDywaEyXt5rtX,0.696,10,0.178,-20.662,1,All My Life - Live,28,1927,0.0419,106.539
0.562,1927,0.979,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke']",0.683,169640,0.31,0,2pncudlraeKtvdug3V2qzW,0.818,7,0.114,-12.265,1,Way Down Yonder In New Orleans (feat. Bix Beiderbecke),17,1927,0.0494,144.638
0.744,1927,0.994,"['Frank Trumbauer & His Orchestra', 'Bix Beiderbecke', 'Eddie Lang']",0.743,179427,0.331,0,4dYnW1fyCz6cNAKg719CIA,0.409,3,0.0868,-11.496,1,Trumbology (feat. Bix Beiderbecke & Eddie Lang),14,1927,0.0879,93.835
0.736,1927,0.993,['Bix Beiderbecke'],0.672,173067,0.217,0,0z8SUv5AHWDkyA3QlkP0eV,0.926,0,0.0943,-15.418,1,Wringin' And Twistin',12,1927,0.0455,128.308
0.89,1927,0.989,"['Frankie Trumbauer', 'Bix Beiderbecke', 'Eddie Lang']",0.607,182333,0.366,0,42vy3n2n4BOA3VYhdTf6sF,0.894,0,0.151,-13.926,1,For No Reason at All In C,13,1927,0.041,149.115
0.96,1927,0.989,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke']",0.615,185040,0.479,0,4w5YWozyxt9kW0WCeRtwag,0.909,8,0.156,-11.283,1,Ostrich Walk (feat. Bix Beiderbecke),12,1927,0.0373,98.913
0.731,1927,0.991,['Dock Boggs'],0.598,178207,0.253,0,6CGZj5w1yXFGrbZkVXkHpO,1.53E-05,1,0.0889,-14.974,1,Sugar Baby - 2020 Remaster,9,1927,0.0344,126.79
0.892,1927,0.991,['Bix Beiderbecke'],0.635,180667,0.309,0,0HRlneFlkcSDkavcU5j5QC,0.917,8,0.161,-14.531,1,Three Blind Mice (Rhythmic Theme In Advanced Harmony),12,1927,0.0588,204.297
0.675,1927,0.993,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke']",0.67,196133,0.279,0,1EnfQq9BDo95XSFHqxssj4,0.0284,5,0.174,-11.723,0,Blue River (feat. Bix Beiderbecke),11,1927,0.0641,77.178
0.654,1927,0.99,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke', 'Eddie Lang']",0.526,180533,0.267,0,0LNGtRsSs96C3FgbKVewKO,0.125,3,0.376,-13.792,1,There's A Cradle In Caroline! (feat. Bix Beiderbecke & Eddie Lang),10,1927,0.0523,129.706
0.693,1927,0.986,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke', 'Eddie Lang']",0.743,180467,0.228,0,1B9TWWO1yVTRm1oHT8amui,0.783,0,0.262,-12.099,1,Krazy Kat (feat. Bix Beiderbecke & Eddie Lang),10,1927,0.0457,141.384
0.424,1927,0.991,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke', 'Eddie Lang']",0.663,181373,0.256,0,3ph2e4N2lfGu48vDq3tD3n,0.533,0,0.0739,-11.971,1,Humpty Dumpty (feat. Bix Beiderbecke & Eddie Lang),10,1927,0.0497,127.006
0.713,1927,0.986,"['Frankie Trumbauer & His Orchestra', 'Bix Beiderbecke', 'Eddie Lang']",0.617,179267,0.301,0,6DwW0InhPzhWlsd1EbGAmI,0.862,5,0.0858,-12.571,1,(The) Baltimore (feat. Bix Beiderbecke & Eddie Lang),10,1927,0.103,166.349
0.845,1927,0.989,"['Benny Meroff & His Orchestra', 'Bix Beiderbecke']",0.758,171307,0.378,0,7tDvzckZoxVLy6QkGQup9f,0.0434,8,0.112,-11.099,1,Just An Hour Of Love,8,1927,0.0409,104.5
0.846,1927,0.987,"['Baron Lee', 'The Blue Rhythm Band']",0.848,169067,0.26,0,1ADOlp2CnR3TpNpg7DBQp0,9.74E-06,5,0.109,-12.751,0,Reefer Man - Live,5,1927,0.194,106.746
0.822,1927,0.995,"['Broadway Bell Hops', 'Bix Beiderbecke', 'Frank Trumbauer']",0.815,174360,0.201,0,1E0BPa3Vd2bBzlnZafsU2l,0.0177,10,0.102,-14.327,1,There's a Cradle In Caroline! (feat. Bix Beiderbecke & Frank Trumbauer),9,1927,0.0442,109.116
0.771,1927,0.978,"['Benny Meroff & His Orchestra', 'Bix Beiderbecke']",0.741,169360,0.404,0,4YfiY5AqaGSkjWEGF7e8CM,0.105,8,0.104,-12.187,1,I'm Wonderin' Who,8,1927,0.0765,90.566
0.864,1927,0.996,"['Bix Beiderbecke', 'The Wolverines']",0.767,166970,0.386,0,4yJV4dmoxEz44B3f2vAJb1,0.904,5,0.233,-9.37,1,Big Boy,8,26/06/1927,0.0488,110.631
0.851,1927,0.996,"['Bix Beiderbecke', 'The Wolverines']",0.715,173684,0.309,0,6GLVaOsGOqENV9PCVcD6ec,0.915,9,0.129,-9.632,0,Tia Juana,7,26/06/1927,0.0501,93.502
0.633,1927,0.951,"['Bill ""Bojangles"" Robinson', 'Don Redman']",0.719,154960,0.607,0,4FPaZIoUEKu4N49mGYNW0a,0.00485,9,0.103,-17.579,0,Doin' The New Low Down - Live,4,1927,0.256,119.664
0.811,1927,0.888,['Jimmie Rodgers'],0.551,177187,0.552,0,6xduEiTYonvynQ14nJzZd2,2.98E-05,2,0.146,-3.729,1,Mulskinners Blues,3,1927,0.0291,172.835
0.326,1927,0.978,['Tito Schipa'],0.407,209493,0.141,0,0CXU6XXlYfYgpsihWBvMLM,0,1,0.161,-16.414,1,Era De Maggio,10,1927,0.0696,64.86
0.644,1927,0.957,['Jimmie Rodgers'],0.67,197800,0.652,0,1WxQPVLcu6LZ7h3wgXW0Ke,0,2,0.0919,-4.545,1,Away Out On the Mountain,2,1927,0.0266,142.578
0.578,1927,0.82,['Jimmie Rodgers'],0.481,189987,0.618,0,35s8Bm9HedjDjXraa6PgzQ,0.000141,7,0.0842,-3.272,1,The Brakeman's Blues,2,1927,0.0288,80.252
0.661,1927,0.91,['Jimmie Rodgers'],0.647,184253,0.675,0,3a2mh3Xo1dq11ZU4ZsL1s9,0,3,0.262,-2.985,1,My Little Lady,2,1927,0.0249,91.238
0.761,1927,0.877,['Jimmie Rodgers'],0.592,176253,0.55,0,3cFC3vuN2vXxlMvUyUmCma,0,3,0.255,-3.982,1,Daddy and Home,2,1927,0.026,139.498
0.565,1927,0.941,['Jimmie Rodgers'],0.57,208000,0.718,0,3grfvaO0LT8pk4g4ZAfU83,0,3,0.309,-3.902,1,T for Texas,3,1927,0.0295,78.858
0.621,1927,0.953,['Jimmie Rodgers'],0.447,190533,0.602,0,4DtNOUTldvCO27NmFsnttG,0.000439,7,0.0923,-2.715,1,In the Jailhouse Now,3,1927,0.0277,81.204
0.473,1927,0.972,['Jimmie Rodgers'],0.664,177627,0.543,0,4Qd1Z8cEtk9OvRrEsrOnPm,0,1,0.32,-4.933,0,Train Whistle Blues,2,1927,0.0374,110.225
0.845,1927,0.995,['Francisco Canaro'],0.437,151813,0.271,0,017tyGFxZEvwmaZ65Gjt3v,0.866,10,0.114,-15.403,1,Amapola - Instrumental (Remasterizado),0,4/9/1927,0.114,209.841
0.61,1927,0.0166,['Paul Bridgwater'],0.425,353920,0.585,0,018RC89xBtF7MOTOmBG2Ml,0.00154,2,0.0735,-9.777,1,Sad Song,0,1927,0.0321,168.543
0.821,1927,0.992,['Francisco Canaro'],0.653,167960,0.186,0,01ZMPq6QyqEM2k5G6Rdfwm,0.908,6,0.113,-17.088,0,Mucha Clase - Instrumental (Remasterizado),0,16/08/1927,0.0613,115.434
0.52,1927,0.0965,['Sexteto Habanero'],0.551,176588,0.7,0,01j1U4wO3hVwJdCo9Xg2Bi,0,6,0.273,-13.202,0,La Maldita Timidez - Remastered,0,12/1/1927,0.0504,127.292
0.693,1927,0.995,['Francisco Canaro'],0.899,175013,0.262,0,03M69YsUjWF7wGfQ4hwBd6,0.374,1,0.206,-10.061,1,El Alacrán - Instrumental (Remasterizado),0,5/9/1927,0.247,112.431
0.241,1927,0.905,['Damia'],0.34,192053,0.213,0,03YtLgMnq3eMufe12Mby0O,1.47E-05,5,0.0574,-12.556,0,La Rue De La Joie,0,1927,0.0407,90.351
0.969,1927,0.995,['Francisco Canaro'],0.771,138587,0.0677,0,05DFeO6x1ORBQwWGsmZrgM,0.899,5,0.11,-30.216,1,Yo Me Mato - Instrumental (Remasterizado),0,16/08/1927,0.0842,112.936
0.803,1927,0.946,['Cab Calloway & His Orchestra'],0.635,170400,0.528,0,0An4DZJIa8IiXUHxEvtZ6W,0.00509,10,0.313,-11.258,0,Fifteen Minute Intermission - Live,0,1927,0.271,168.532
0.708,1927,0.994,['Francisco Canaro'],0.758,161000,0.247,0,0B4HWkQHhAzxW43V7Z0fQO,0.914,6,0.146,-11.233,0,Consejo Sano - Instrumental (Remasterizado),0,16/08/1927,0.0549,120.624
0.671,1927,0.96,['Ignacio Corsini'],0.483,165733,0.393,0,0BGbtGJh1E9Jbe96CHkcIU,1.49E-05,5,0.135,-15.239,0,Sueño Gaucho - Remasterizado,0,14/05/1927,0.108,93.552
0.892,1927,0.988,['Francisco Canaro'],0.497,186027,0.327,0,0DAyqkfLj6WA0gQhE5cQri,0.947,4,0.106,-16.775,0,Como te Quería - Instrumental (Remasterizado),0,17/09/1927,0.0947,70.529
0.473,1927,0.972,['Jimmie Rodgers'],0.664,177627,0.543,0,0FG1HU2XwTC6jPk2akxjb3,0,1,0.32,-4.933,0,Train Whistle Blues,0,1927,0.0374,110.225
0.84,1927,0.991,['Francisco Canaro'],0.469,173413,0.285,0,0FnAWRtsJpD1H20X7hHM57,0.000265,7,0.136,-11.355,0,Todo Por Un Amor - Instrumental (Remasterizado),0,4/9/1927,0.194,177.733
0.787,1927,0.995,['Ignacio Corsini'],0.492,186360,0.145,0,0HLAenSrBRcj6958yLfXeK,0.911,2,0.112,-23.743,0,Todo Mia - Remasterizado,0,14/05/1927,0.063,67.334
0.562,1927,0.787,['Marty Murray'],0.307,186653,0.407,0,0I7jQoYxpyn8z37CdkEtqs,0.0015,4,0.243,-10.668,0,Heart of Gold,0,1927,0.034,174.542
0.788,1927,0.994,['Francisco Canaro'],0.878,153000,0.145,0,0J4VO27ydiZy7L1snKNm7Y,0.257,3,0.105,-9.749,1,El Zorzal - Instrumental (Remasterizado),0,20/08/1927,0.119,121.583
0.833,1927,0.994,['Francisco Canaro'],0.902,163000,0.187,0,0L3y8QdEPQhzBjmxZqagF1,0.741,0,0.155,-11.83,0,No Me Llores - Instrumental (Remasterizado),0,16/08/1927,0.086,119.881
0.512,1927,0.945,['Jimmie Rodgers'],0.576,185267,0.466,0,0LWvS80qZcvEPkCLnF2jZL,0,1,0.181,-4.991,1,The Soldier's Sweetheart,0,1927,0.0293,125.045
0.787,1927,0.995,['Ignacio Corsini'],0.652,135867,0.123,0,0LXCrTjewP3yyI6ig5W89j,0.0105,11,0.109,-20.222,0,Te Has Ido - Remasterizado,0,14/05/1927,0.124,129.202
0.8,1927,0.995,"['Francisco Canaro', 'Agustín Irusta']",0.791,168320,0.0474,0,0NfIlp9ZOS0wHLqtpExbti,0.042,9,0.101,-17.978,0,¿Cuando Volverás? - Remasterizado,0,6/9/1927,0.0686,116.247
0.0818,1927,0.988,"['Orchestre Piero Coppola', 'José De Trévi', 'Lucy Perelli', 'Piero Coppola']",0.364,238013,0.153,0,0SJAYBtwISMVnTJUqlMdlf,2.91E-06,1,0.134,-16.17,1,"Carmen : Acte III - Va-t'en, tu feras bien",0,1927,0.0911,97.602
0.808,1927,0.994,['Francisco Canaro'],0.768,175053,0.204,0,0SuSEFqJQ3LRDSB4h6L3ag,0.933,5,0.113,-19.309,0,Resignación - Remasterizado,0,16/08/1927,0.0936,111.331
0.859,1927,0.988,['Francisco Canaro'],0.743,174000,0.407,0,0ThV3emsygVWxuB7Etshx0,0.698,10,0.111,-13.008,0,Caído Del Cielo - Instrumental (Remasterizado),0,11/9/1927,0.0693,114.956
0.105,1927,0.99,"['Paul Mania', 'Heinrich Schlusnus', 'Johann Heidenreich']",0.47,227182,0.0962,0,0U9ewWE1LW2t9e73F6JUda,0,0,0.305,-16.141,0,Im Rolandsbogen,0,1/1/1927,0.142,77.625
0.883,1927,0.995,['Francisco Canaro'],0.733,161640,0.236,0,0UI4ptYRCXZ31Ttq2HG6Lu,0.885,5,0.11,-19.419,1,Lo Comprendí en tu Mirada - Instrumental (Remasterizado),0,20/08/1927,0.0681,120.351
0.73,1927,0.0429,['Numba 9'],0.824,191112,0.363,1,0UU8y5xicqUQvaJSppEyOx,9.89E-05,7,0.37,-8.937,1,Smooth as Sade,0,1927,0.35,165.001
0.443,1927,0.961,"['Orchestre Piero Coppola', 'Piero Coppola']",0.318,132427,0.137,0,0Uw7D9i1mjDuW3ZphqiVgz,0.888,9,0.323,-18.698,1,Carmen : Acte III - entracte,0,1927,0.0477,122.059
0.109,1927,0.985,"['Richard Wagner', 'Mitglieder der Staatskapelle Berlin', 'Max von Schillings']",0.342,261787,0.183,0,0WYfplATC0zj9ucvRgR0HR,0.806,8,0.265,-16.968,1,"Parsifal, WWV 111: The Flower Maidens - Excerpt",0,1/1/1927,0.0428,118.22
0.52,1927,0.834,['Georgius'],0.625,164440,0.295,0,0XqpggYu5I9RlszVDTI65b,0.818,7,0.0971,-15.43,0,Veux Tu Que J'te Fasse Un Dessin,0,1927,0.245,127.33
0.513,1927,0.983,['Count Basie & His Orchestra; Vocal by Jimmy Rushing'],0.615,192693,0.0881,0,0Zop3YbzZNaAVookI0R2gt,0.0206,7,0.0791,-13.44,0,Lose The Blackout Blues - Live,0,1927,0.0541,87.084
0.584,1927,0.995,['Ignacio Corsini'],0.606,181893,0.0995,0,0c3J9yHENWC4ZUInSNuANZ,0.743,8,0.0996,-20.278,0,Bendita Sea - Remasterizado,0,14/05/1927,0.172,72.043
0.686,1927,0.991,['Francisco Canaro'],0.808,158347,0.341,0,0cIrLlndw8OQyZNi1hUYHF,0.735,5,0.111,-14.051,1,Pinta Brava - Instrumental (Remasterizado),0,20/08/1927,0.242,118.555
0.533,1927,0.994,"['Orchestre Piero Coppola', 'Ch&#339;ur Piero Coppola', 'Piero Coppola']",0.611,109267,0.168,0,0cKaCN5hnXqNG3rLBQXhX6,0.839,2,0.177,-17.431,1,Carmen : Acte I - Avec la garde montante (Choeur des gamins),0,1927,0.0924,113.604
0.831,1927,0.995,['Francisco Canaro Jazz Band'],0.695,149913,0.358,0,0cSwyKDOVPDpC8MWWxjuvZ,0.905,8,0.165,-14.167,1,Tea for Two - Remastered,0,12/1/1927,0.115,104.985
0.895,1927,0.991,['Ignacio Corsini'],0.366,140907,0.385,0,0cUliqP1F59Y55GmkaRZf3,0.00234,0,0.319,-19.434,0,No Te Engañes Corazón - Remasterizado,0,14/05/1927,0.052,117.836
0.0949,1927,0.0235,['Numba 9'],0.63,278622,0.723,1,0cpkqvPmf7kNmmvPYZjMwH,1.66E-05,0,0.186,-3.529,1,Trash Bags of That Sour,0,1927,0.049,156.888
0.566,1927,0.198,['Numba 9'],0.609,231863,0.503,1,0dHWUBSmoHz956UurOZ9Ua,6.43E-05,6,0.178,-8.685,1,Higher Power Part Duece,0,1927,0.392,173.951
0.886,1927,0.991,['Francisco Canaro'],0.741,179813,0.244,0,0dVVKDRVga2STlBrkmLvV5,0.786,2,0.18,-10.341,1,El Titán - Instrumental (Remasterizado),0,4/9/1927,0.364,116.237
0.934,1927,0.996,['Francisco Canaro'],0.818,177000,0.171,0,0e4HTbCljcwNiqBP8A0PVa,0.919,9,0.112,-19.503,1,No Folling - Instrumental (Remasterizado),0,20/08/1927,0.295,111.451
0.862,1927,0.994,"['Francisco Canaro', 'Agustín Irusta']",0.864,171013,0.121,0,0fpg6i17g2TZ4htuKKrTCV,0.615,11,0.156,-12.78,1,Cumpleaños - Remasterizado,0,4/9/1927,0.106,113.259
0.864,1927,0.992,['Francisco Canaro'],0.771,170160,0.255,0,0hOmFux8O1GQROuEhpgsg1,0.382,2,0.182,-13.642,0,Matón - Instrumental (Remasterizado),0,16/08/1927,0.0659,114.336
0.32,1927,0.568,['Numba 9'],0.461,264673,0.757,1,0hwDkCoXA68Hy297eSLAHT,0,4,0.146,-3.993,0,I Be on the Grind,0,1927,0.386,74.703
0.39,1927,0.991,['Ignacio Corsini'],0.383,144040,0.211,0,0izy7qwMvC90HxTmQy03Hf,0.0774,7,0.367,-20.6,0,La Espera - Remasterizado,0,14/05/1927,0.0967,137.008
0.83,1927,0.995,['Francisco Canaro'],0.823,162413,0.0772,0,0kU94wFJ8ONVUcBarD367D,0.924,0,0.101,-19.972,0,El Atorrante - Instrumental (Remasterizado),0,16/09/1927,0.285,119.665
0.519,1927,0.954,['Jimmie Rodgers'],0.687,199040,0.499,0,0kn5QibDiYJKI4YdblzP23,0.000101,5,0.0813,-3.275,1,For the Sake of Days Gone By,0,1927,0.0284,117.165
0.144,1927,0.985,"['Ludwig van Beethoven', 'Staatskapelle Berlin', 'Otto Klemperer']",0.289,524062,0.103,0,0kv2jK5ZMTLiPPKxm6aO06,0.203,5,0.143,-15.872,0,"Music To Goethe's Tragedy ""Egmont"", Op. 84: Overture",0,1/1/1927,0.0545,78.416
0.928,1927,0.987,['Francisco Canaro'],0.916,172333,0.306,0,0lRkQU9EKgH2zqDywuSuSi,0.265,5,0.118,-10.526,0,Trago Amargo - Instrumental (Remasterizado),0,23/08/1927,0.126,116.38
0.794,1927,0.988,"['Francisco Canaro', 'Agustín Irusta']",0.704,168667,0.326,0,0m2zzAhHz4DZHXYh6m0h0e,0.055,7,0.112,-15.719,0,Pebeta Canyengue - Remasterizado,0,11/9/1927,0.0662,114.426
0.48,1927,0.995,['Ignacio Corsini'],0.537,124680,0.152,0,0mvD5e6BbyPuZ2bO6YFhNK,0.551,7,0.109,-23.692,1,El Batidor - Remasterizado,0,14/05/1927,0.15,118.191
0.494,1927,0.995,['Francisco Canaro'],0.831,180413,0.0491,0,0nZi7fqHLJ6QtL5YgDAyRq,0.617,10,0.112,-20.249,1,La Señal Maldita - Instrumental (Remasterizado),0,16/09/1927,0.27,118.865
0.895,1927,0.995,['Francisco Canaro'],0.869,160280,0.255,0,0ozu7awO2V1udkI0oSmMN1,0.94,0,0.114,-16.601,0,Amadeo - Instrumental (Remasterizado),0,20/08/1927,0.0998,115.488
0.874,1927,0.963,['Memphis Minnie'],0.76,170320,0.496,0,0qw84Tgtbb6SlHW5sKas1Y,0.499,1,0.0723,-5.303,1,She Put Me Outdoors,0,1927,0.0398,122.746
0.0431,1927,0.929,"['Pietro Mascagni', 'Staatskapelle Berlin']",0.204,237883,0.142,0,0siOTxYah5UhSYEgeb6HY6,0.889,5,0.305,-17.173,1,Cavalleria rusticana: Intermezzo sinfonico,2,1/1/1927,0.0481,82.853
0.365,1927,0.991,['Tito Schipa'],0.469,194827,0.138,0,0vNDwA6xPhlWI72akZdAWW,4.92E-06,3,0.0983,-15.361,1,Napule Ca Nun More,0,1927,0.11,174.848
0.873,1927,0.995,['Francisco Canaro'],0.778,166213,0.224,0,0wNVtuHkkEA7S15ZfLVafA,0.736,10,0.11,-16.093,1,Tiempos Que Fueron - Instrumental (Remasterizado),0,4/9/1927,0.13,118.181
0.901,1927,0.977,['Ignacio Corsini'],0.623,129333,0.467,0,0xQHhyZvOVXM2ejG9OEv9z,0.0203,1,0.755,-16.211,0,Entre Sombras - Remasterizado,0,14/05/1927,0.31,131.779
0.531,1927,0.99,['Francisco Canaro'],0.89,168000,0.236,0,0xjeejFHRNQpEj0tTccuYp,0.203,7,0.105,-10.36,0,El Chamuyo - Instrumental (Remasterizado),0,20/08/1927,0.11,116.841
0.788,1927,0.989,['Ignacio Corsini'],0.726,128000,0.187,0,0y8gSunB92SrUhmZ30nPSz,0.474,3,0.114,-17.753,1,Picaflor - Remasterizado,0,14/05/1927,0.319,113.141
0.524,1927,0.122,['Numba 9'],0.75,191765,0.34,1,0zeSDxsLftNTfxMnx3xDDj,0,6,0.248,-10.906,0,Baking Dough (Money on My Mind),0,1927,0.439,80.717
0.115,1927,0.992,"['Orchestre Piero Coppola', 'Ch&#339;ur Piero Coppola', 'Piero Coppola']",0.358,237667,0.175,0,0zpuA5jfMQSUNZDAbvqAjR,0.197,4,0.371,-18.265,1,Carmen : Acte I - La cloche a sonné (Choeur des cigarières),0,1927,0.0879,81.101
0.694,1927,0.971,['Henry Laverne'],0.544,203733,0.17,0,101TCSve8MqcWm6e1qlJlz,2.94E-05,5,0.714,-14.177,1,Les Épouseux Du Berry,0,1927,0.0459,112.591
0.329,1927,0.0913,['Paul Bridgwater'],0.667,219347,0.251,0,10G4BjnvsGzRoREFaBkL03,0.00103,7,0.222,-11.528,1,Can't Stop Thinking About You,0,1927,0.0609,98.025
0.587,1927,0.994,['Ignacio Corsini'],0.464,176573,0.138,0,10LM8gI5wk31mtGEzT4UMh,0.931,7,0.112,-25.512,0,Gurrumina - Remasterizado,0,14/05/1927,0.0641,62.439
0.601,1927,0.994,['Ignacio Corsini'],0.671,143800,0.115,0,117kKem7bgSENTwdmyYUl7,0.664,5,0.121,-24.153,1,Fumando Espero - Remasterizado,0,14/05/1927,0.168,72.234
0.853,1927,0.995,['Francisco Canaro'],0.862,164880,0.319,0,119fjkAmxJuPdjPQ0va8QP,0.928,11,0.111,-19.897,0,Chonguita - Instrumental (Remasterizado),0,20/08/1927,0.0711,119.452
0.906,1927,0.991,['Francisco Canaro'],0.858,153120,0.18,0,12iEVAJuz1vKKp9k6FD7TW,8.77E-06,9,0.143,-12.736,1,Vuelve Arrepentida - Instrumental (Remasterizado),0,6/9/1927,0.192,113.354
0.657,1927,0.993,['Francisco Canaro'],0.738,180013,0.173,0,13ZrfHNfVnzIZlXyetXke3,0.926,7,0.219,-17.355,0,Mientras Rezonga un Fuelle - Instrumental (Remasterizado),0,16/09/1927,0.185,116.851
0.942,1927,0.995,['Francisco Canaro'],0.827,147787,0.314,0,15ZszGS5wDRO8hK0oxZoEE,0.917,3,0.113,-16.983,1,Bobadilla - Instrumental (Remasterizado),0,16/08/1927,0.0933,113.871
0.831,1927,0.994,['Francisco Canaro'],0.821,181680,0.318,0,16nrGhfLLuytWbEJYQOdIn,0.889,9,0.11,-14.095,0,Canta Claro - Instrumental (Remasterizado),0,11/9/1927,0.0692,114.04
0.523,1927,0.994,['Francisco Canaro'],0.753,186160,0.226,0,18Cx3HGG28RQ41GE0M3HPe,0.939,1,0.114,-17.934,0,La Sombra de Milonguita - Instrumental (Remasterizado),0,16/08/1927,0.0738,110.073
0.373,1927,0.99,"['Orchestre Piero Coppola', 'Piero Coppola', 'José De Trévi', 'Lucy Perelli']",0.47,300133,0.139,0,18w2InbZcFPT0I9whJlBvh,2.31E-06,2,0.321,-18.041,0,"Carmen : Acte II - Dragon d'Alcala, Halte-là, qui va là? (Chanson) - Je vais danser en votre honneurv (Duo)",0,1927,0.116,118.656
0.579,1927,0.82,['Jimmie Rodgers'],0.502,189987,0.618,0,1AXwopq9LROy4G2VFKHGFz,0.000142,7,0.0842,-3.272,1,The Brakeman's Blues,0,1927,0.0287,80.346
0.944,1927,0.995,['Francisco Canaro'],0.823,185813,0.223,0,1AbX7Jrf43Mtwqqaoe5dqL,0.568,4,0.322,-12.275,1,Mocosita - Instrumental (Remasterizado),0,4/9/1927,0.082,115.535
0.586,1927,0.995,['Francisco Canaro'],0.77,190467,0.109,0,1AvJLTJFpojn0WJMPJAZqW,0.875,1,0.109,-26.786,1,La Tablada - Instrumental (Remasterizado),0,16/08/1927,0.204,113.972
0.894,1927,0.995,['Francisco Canaro'],0.919,157493,0.207,0,1BLPoS2joljvu07Bz26oWW,0.843,10,0.109,-16.224,0,La Bataclana - Instrumental (Remasterizado),0,16/08/1927,0.272,119.512
0.822,1927,0.994,"['Bix Beiderbecke', 'The Wolverines']",0.764,158178,0.356,0,1BQvk4AP6PaveAzBvfMEiM,0.947,4,0.214,-8.984,0,Susie,1,26/06/1927,0.0382,101.386
0.686,1927,0.795,['Georges Milton'],0.685,165000,0.34,0,1CUGqnCuRcCwv41RM6dp4J,0,9,0.0612,-10.789,0,Les Artichauts,0,1927,0.336,151.711
0.0817,1927,0.991,"['Orchestre Piero Coppola', 'José De Trévi', 'Piero Coppola']",0.276,237467,0.259,0,1DZW15NutmXB4lvfiVu9Xa,0.0468,1,0.392,-15.604,1,Carmen : Acte II - La fleur que tu m'avais jetée (Air),0,1927,0.0424,97.213
0.666,1927,0.0486,['Numba 9'],0.436,182622,0.709,1,1EP3FZb36DEY1RsrZiZ4lD,0,8,0.168,-3.178,0,Ole Bitch,0,1927,0.281,88.408
